ItemInfoList (WoodcutterExcludedResources) amount: 6
 - - Components item info (Item_Magic_EyeOfOdin) quantity: 1 chance: 1
 - - Components item info (Item_Magic_EyeOfOdin) quantity: 1 chance: 1
 - - Components item info (Item_Magic_EyeOfOdin) quantity: 1 chance: 0,2
 - - Components item info (Item_Magic_EyeOfOdin) quantity: 1 chance: 0,2
 - - Components item info (Item_Stone_Raw) quantity: 1 chance: 1
 - - Components item info (Item_Stone_Raw) quantity: 1 chance: 1
 - - Components item info (Item_Stone_SmallRaw) quantity: 1 chance: 1
 - - Components item info (Item_Stone_SmallRaw) quantity: 1 chance: 1
 - - Components item info (Item_Stone_SmallRaw) quantity: 1 chance: 1
 - - Components item info (Item_Stone_SmallRaw) quantity: 1 chance: 1
 - - Components item info (Item_Stone_SmallRaw) quantity: 1 chance: 1
 - - Components item info (Item_Stone_SmallRaw) quantity: 1 chance: 1
 - - Components item info (Item_Stone_SmallRaw) quantity: 1 chance: 1
 - - Components item info (Item_Stone_SmallRaw) quantity: 1 chance: 1
 - - Components item info (Item_Stone_SmallRaw) quantity: 1 chance: 1
 - - Components item info (Item_Stone_SmallRaw) quantity: 1 chance: 1
 - ItemInfo (Item_Magic_JotunBloodSmall) components: 6
 - - Components item info (Item_Magic_EyeOfOdin) quantity: 1 chance: 1
 - - Components item info (Item_Magic_EyeOfOdin) quantity: 1 chance: 0,2
 - - Components item info (Item_Stone_Raw) quantity: 1 chance: 1
 - - Components item info (Item_Stone_SmallRaw) quantity: 1 chance: 1
 - - Components item info (Item_Stone_SmallRaw) quantity: 1 chance: 1
 - - Components item info (Item_Stone_SmallRaw) quantity: 1 chance: 1
 - ItemInfo (Item_Magic_RavenPotion) components: 0
 - ItemInfo (Item_Magic_UnstableCrystal) components: 0
 - ItemInfo (Item_Materials_BasicRope) components: 0
 - ItemInfo (Item_Materials_IronBar) components: 1
 - - Components item info (Item_Materials_IronBarHot) quantity: 1 chance: 1
 - ItemInfo (Item_Materials_IronBarHot) components: 1
 - - Components item info (Item_Materials_IronBar) quantity: 1 chance: 1
 - ItemInfo (Item_Materials_IronHammerHead) components: 0
 - ItemInfo (Item_Materials_IronHammerHeadHot) components: 1
 - - Components item info (Item_Materials_IronLargeAxeHead) quantity: 1 chance: 1
 - ItemInfo (Item_Materials_IronKnifeBlade) components: 1
 - - Components item info (Item_Materials_IronKnifeBladeHot) quantity: 1 chance: 1
 - ItemInfo (Item_Materials_IronKnifeBladeHot) components: 1
 - - Components item info (Item_Materials_IronKnifeBlade) quantity: 1 chance: 1
 - ItemInfo (Item_Materials_IronLargeAxeHead) components: 0
 - ItemInfo (Item_Materials_IronLargeAxeHeadHot) components: 1
 - - Components item info (Item_Materials_IronLargeAxeHead) quantity: 1 chance: 1
 - ItemInfo (Item_Materials_IronLargeBlade) components: 0
 - ItemInfo (Item_Materials_IronLargeBladeHot) components: 1
 - - Components item info (Item_Materials_IronLargeBlade) quantity: 1 chance: 1
 - ItemInfo (Item_Materials_IronLargeHammerHead) components: 0
 - ItemInfo (Item_Materials_IronLargeHammerHeadHot) components: 1
 - - Components item info (Item_Materials_IronLargeHammerHead) quantity: 1 chance: 1
 - ItemInfo (Item_Materials_IronLargePickaxeHead) components: 0
 - ItemInfo (Item_Materials_IronLargePickaxeHeadHot) components: 1
 - - Components item info (Item_Materials_IronLargePickaxeHead) quantity: 1 chance: 1
 - ItemInfo (Item_Materials_IronNails) components: 0
 - ItemInfo (Item_Materials_IronNailsHot) components: 1
 - - Components item info (Item_Materials_IronNails) quantity: 1 chance: 1
 - ItemInfo (Item_Materials_IronPickaxeHead) components: 0
 - ItemInfo (Item_Materials_IronPickaxeHeadHot) components: 1
 - - Components item info (Item_Materials_IronPickaxeHead) quantity: 1 chance: 1
 - ItemInfo (Item_Materials_IronPlate) components: 1
 - - Components item info (Item_Materials_IronPlateHot) quantity: 1 chance: 1
 - ItemInfo (Item_Materials_IronPlateHot) components: 1
 - - Components item info (Item_Materials_IronPlate) quantity: 1 chance: 1
 - ItemInfo (Item_Materials_IronSmallAxeHead) components: 0
 - ItemInfo (Item_Materials_IronSmallAxeHeadHot) components: 1
 - - Components item info (Item_Materials_IronSmallAxeHead) quantity: 1 chance: 1
 - ItemInfo (Item_Materials_IronSmallBlade) components: 0
 - ItemInfo (Item_Materials_IronSmallBladeHot) components: 1
 - - Components item info (Item_Materials_IronSmallBlade) quantity: 1 chance: 1
 - ItemInfo (Item_Materials_IronSmallHammerHead) components: 0
 - ItemInfo (Item_Materials_IronSmallHammerHeadHot) components: 1
 - - Components item info (Item_Materials_IronSmallHammerHead) quantity: 1 chance: 1
 - ItemInfo (Item_Materials_LeatherCuredHeavyPelt) components: 0
 - ItemInfo (Item_Materials_LeatherCuredHide) components: 0
 - ItemInfo (Item_Materials_LeatherCuredPelt) components: 0
 - ItemInfo (Item_Materials_LeatherHeavyPelt) components: 1
 - - Components item info (Item_Materials_LeatherScraps) quantity: 6 chance: 1
 - ItemInfo (Item_Materials_LeatherHide) components: 1
 - - Components item info (Item_Materials_LeatherScraps) quantity: 2 chance: 1
 - ItemInfo (Item_Materials_LeatherPelt) components: 1
 - - Components item info (Item_Materials_LeatherScraps) quantity: 3 chance: 1
 - ItemInfo (Item_Materials_LeatherScraps) components: 0
 - ItemInfo (Item_Materials_Linen) components: 0
 - ItemInfo (Item_Materials_LinenThread) components: 0
 - ItemInfo (Item_Materials_SteelBar) components: 1
 - - Components item info (Item_Materials_SteelBarHot) quantity: 1 chance: 1
 - ItemInfo (Item_Materials_SteelBarHot) components: 1
 - - Components item info (Item_Materials_SteelBar) quantity: 1 chance: 1
 - ItemInfo (Item_Materials_Stone Blade) components: 0
 - ItemInfo (Item_Misc_BiomeMarkerCave) components: 0
 - ItemInfo (Item_Misc_BiomeMarkerCemeteryLarge) components: 0
 - ItemInfo (Item_Misc_BiomeMarkerCemeterySmall) components: 0
 - ItemInfo (Item_Misc_BiomeMarkerDraugarField) components: 0
 - ItemInfo (Item_Misc_BiomeMarkerLakeBig) components: 0
 - ItemInfo (Item_Misc_BiomeMarkerMiniSpire) components: 0
 - ItemInfo (Item_Misc_BiomeMarkerSpire) components: 0
 - ItemInfo (Item_Misc_BiomeMarkerStoneJotunArena) components: 0
 - ItemInfo (Item_Misc_BiomeMarkerWightShipwreck) components: 0
 - ItemInfo (Item_Misc_BiomeMarkerWolfDen) components: 0
 - ItemInfo (Item_Misc_BirdNest) components: 3
 - - Components item info (Item_Misc_Feathers) quantity: 2 chance: 1
 - - Components item info (Item_Misc_Feathers) quantity: 1 chance: 1
 - - Components item info (Item_Food_Egg) quantity: 1 chance: 0,3
 - ItemInfo (Item_Misc_BoneFragments) components: 0
 - ItemInfo (Item_Misc_CharacterRemains) components: 0
 - ItemInfo (Item_Misc_CrawlerEgg1) components: 4
 - - Components item info (Item_Misc_CrawlerSack) quantity: 1 chance: 0,2
 - - Components item info (Item_Wood_Resin) quantity: 1 chance: 0,5
 - - Components item info (Item_Junk_Slime) quantity: 1 chance: 1
 - - Components item info (Item_Food_CrawlerMaggot) quantity: 1 chance: 0,65
 - ItemInfo (Item_Misc_CrawlerEgg2) components: 4
 - - Components item info (Item_Misc_CrawlerSack) quantity: 1 chance: 0,2
 - - Components item info (Item_Wood_Resin) quantity: 1 chance: 0,5
 - - Components item info (Item_Junk_Slime) quantity: 1 chance: 1
 - - Components item info (Item_Food_CrawlerMaggot) quantity: 1 chance: 0,65
 - ItemInfo (Item_Misc_CrawlerEgg3) components: 4
 - - Components item info (Item_Misc_CrawlerSack) quantity: 1 chance: 0,2
 - - Components item info (Item_Wood_Resin) quantity: 1 chance: 0,5
 - - Components item info (Item_Junk_Slime) quantity: 1 chance: 1
 - - Components item info (Item_Food_CrawlerMaggot) quantity: 1 chance: 0,65
 - ItemInfo (Item_Misc_CrawlerEgg4) components: 4
 - - Components item info (Item_Misc_CrawlerSack) quantity: 1 chance: 0,2
 - - Components item info (Item_Wood_Resin) quantity: 1 chance: 0,5
 - - Components item info (Item_Junk_Slime) quantity: 1 chance: 1
 - - Components item info (Item_Food_CrawlerMaggot) quantity: 1 chance: 0,65
 - ItemInfo (Item_Misc_CrawlerSack) components: 0
 - ItemInfo (Item_Misc_Feathers) components: 0
 - ItemInfo (Item_Misc_FieryShardBlock) components: 6
 - - Components item info (Item_Magic_FieryShard) quantity: 1 chance: 1
 - - Components item info (Item_Magic_FieryShard) quantity: 1 chance: 0,2
 - - Components item info (Item_Stone_Raw) quantity: 1 chance: 1
 - - Components item info (Item_Stone_SmallRaw) quantity: 1 chance: 1
 - - Components item info (Item_Stone_SmallRaw) quantity: 1 chance: 1
 - - Components item info (Item_Stone_SmallRaw) quantity: 1 chance: 1
 - ItemInfo (Item_Misc_SmolkrHornRaw) components: 0
 - ItemInfo (Item_Misc_VillagerRemains) components: 0
 - ItemInfo (Item_Population_BabyCrawler) components: 1
 - - Components item info (Item_Food_RedMeatRaw) quantity: 3 chance: 1
 - ItemInfo (Item_Population_Bear) components: 5
 - - Components item info (Item_Food_MeatHunk) quantity: 1 chance: 0
 - - Components item info (Item_Materials_LeatherScraps) quantity: 1 chance: 0
 - - Components item info (Item_Materials_LeatherHide) quantity: 1 chance: 0
 - - Components item info (Item_Materials_LeatherHeavyPelt) quantity: 1 chance: 0
 - - Components item info (Item_Misc_BoneFragments) quantity: 1 chance: 0
 - ItemInfo (Item_Population_Crawler) components: 1
 - - Components item info (Item_Food_MeatHunk) quantity: 3 chance: 1
 - ItemInfo (Item_Population_Draugar) components: 2
 - - Components item info (Item_Shields_ShieldDraugar) quantity: 1 chance: 0,06
 - - Components item info (Item_OneHanded_1HDraugarSword) quantity: 1 chance: 0,05
 - ItemInfo (Item_Population_DraugarAlpha) components: 1
 - - Components item info (Item_OneHanded_1HSwordT2) quantity: 1 chance: 1
 - ItemInfo (Item_Population_DraugarBerserker) components: 2
 - - Components item info (Item_Shields_ShieldDraugar) quantity: 1 chance: 0,06
 - - Components item info (Item_OneHanded_1HBattleaxeT2) quantity: 1 chance: 0,05
 - ItemInfo (Item_Population_DraugarBruiser) components: 1
 - - Components item info (Item_TwoHanded_DraugarGreatsword) quantity: 1 chance: 0,05
 - ItemInfo (Item_Population_DraugarRanger) components: 2
 - - Components item info (Item_Bows_FlimsyBow) quantity: 1 chance: 0,05
 - - Components item info (Item_Arrows_WoodArrows) quantity: 1 chance: 0,07
 - ItemInfo (Item_Population_Fenn) components: 4
 - - Components item info (Item_Food_MeatHunk) quantity: 1 chance: 0
 - - Components item info (Item_Materials_LeatherScraps) quantity: 1 chance: 0
 - - Components item info (Item_Misc_BoneFragments) quantity: 1 chance: 0
 - - Components item info (Item_Materials_LeatherHide) quantity: 1 chance: 0
 - ItemInfo (Item_Population_Fennmar) components: 4
 - - Components item info (Item_Food_MeatHunk) quantity: 1 chance: 0
 - - Components item info (Item_Materials_LeatherScraps) quantity: 1 chance: 0
 - - Components item info (Item_Misc_BoneFragments) quantity: 1 chance: 0
 - - Components item info (Item_Materials_LeatherHide) quantity: 1 chance: 0
 - ItemInfo (Item_Population_Follower) components: 0
 - ItemInfo (Item_Population_Pup) components: 0
 - ItemInfo (Item_Population_SkeletonBerserk) components: 2
 - - Components item info (Item_Shields_ShieldDraugar) quantity: 1 chance: 0,06
 - - Components item info (Item_OneHanded_1HBattleaxeT2) quantity: 1 chance: 0,05
 - ItemInfo (Item_Population_SkeletonBruiser) components: 1
 - - Components item info (Item_TwoHanded_DraugarGreatsword) quantity: 1 chance: 0,05
 - ItemInfo (Item_Population_SkeletonNecromancer) components: 0
 - ItemInfo (Item_Population_SkeletonNecromancerAlpha) components: 0
 - ItemInfo (Item_Population_SkeletonRanger) components: 2
 - - Components item info (Item_Bows_FlimsyBow) quantity: 1 chance: 0,06
 - - Components item info (Item_Arrows_WoodArrows) quantity: 1 chance: 0,08
 - ItemInfo (Item_Population_SkeletonRiderAlpha) components: 9
 - - Components item info (Item_Bows_DraugarBow) quantity: 1 chance: 1
 - - Components item info (Item_Arrows_DraugarArrow) quantity: 1 chance: 0,5
 - - Components item info (Item_Shields_ShieldDraugar) quantity: 1 chance: 0,5
 - - Components item info (Item_OneHanded_1HBattleaxeT2) quantity: 1 chance: 0,5
 - - Components item info (Item_Junk_Compost) quantity: 2 chance: 1
 - - Components item info (Item_Misc_BoneFragments) quantity: 2 chance: 1
 - - Components item info (Item_Iron_MetalScraps) quantity: 2 chance: 1
 - - Components item info (Item_Magic_EyeOfOdin) quantity: 2 chance: 1
 - - Components item info (Item_Materials_LeatherScraps) quantity: 2 chance: 1
 - ItemInfo (Item_Population_SkeletonWarrior) components: 2
 - - Components item info (Item_Shields_ShieldDraugar) quantity: 1 chance: 0,06
 - - Components item info (Item_OneHanded_1HDraugarSword) quantity: 1 chance: 0,05
 - ItemInfo (Item_Population_Smolkr) components: 3
 - - Components item info (Item_Food_RedMeatRaw) quantity: 1 chance: 0
 - - Components item info (Item_Materials_LeatherScraps) quantity: 1 chance: 0
 - - Components item info (Item_Misc_BoneFragments) quantity: 1 chance: 0
 - ItemInfo (Item_Population_SmolkrM) components: 4
 - - Components item info (Item_Food_RedMeatRaw) quantity: 1 chance: 0
 - - Components item info (Item_Materials_LeatherScraps) quantity: 1 chance: 0
 - - Components item info (Item_Misc_BoneFragments) quantity: 1 chance: 0
 - - Components item info (Item_Misc_SmolkrHornRaw) quantity: 1 chance: 0
 - ItemInfo (Item_Population_StoneJotun) components: 3
 - - Components item info (Item_Stone_Raw) quantity: 8 chance: 1
 - - Components item info (Item_Magic_EyeOfOdin) quantity: 16 chance: 1
 - - Components item info (Item_Stone_SmallRaw) quantity: 10 chance: 1
 - ItemInfo (Item_Population_StoneJotunBaby) components: 0
 - ItemInfo (Item_Population_StoneJotunDestroyer) components: 0
 - ItemInfo (Item_Population_ThunderWolf) components: 5
 - - Components item info (Item_Food_MeatHunk) quantity: 1 chance: 0
 - - Components item info (Item_Materials_LeatherScraps) quantity: 1 chance: 0
 - - Components item info (Item_Materials_LeatherHide) quantity: 1 chance: 0
 - - Components item info (Item_Materials_LeatherPelt) quantity: 1 chance: 0
 - - Components item info (Item_Misc_BoneFragments) quantity: 1 chance: 0
 - ItemInfo (Item_Population_Villager) components: 1
 - - Components item info (Item_Magic_EyeOfOdin) quantity: 1 chance: 1
 - ItemInfo (Item_Population_Wight) components: 0
 - ItemInfo (Item_Population_WightBoss) components: 0
 - ItemInfo (Item_Population_Wisp) components: 0
 - ItemInfo (Item_Population_Wolf) components: 5
 - - Components item info (Item_Food_MeatHunk) quantity: 1 chance: 0
 - - Components item info (Item_Materials_LeatherScraps) quantity: 1 chance: 0
 - - Components item info (Item_Materials_LeatherHide) quantity: 1 chance: 0
 - - Components item info (Item_Materials_LeatherPelt) quantity: 1 chance: 0
 - - Components item info (Item_Misc_BoneFragments) quantity: 1 chance: 0
 - ItemInfo (Item_Population_WolfAlpha) components: 5
 - - Components item info (Item_Food_MeatHunk) quantity: 1 chance: 0
 - - Components item info (Item_Materials_LeatherScraps) quantity: 1 chance: 0
 - - Components item info (Item_Materials_LeatherHide) quantity: 1 chance: 0
 - - Components item info (Item_Materials_LeatherPelt) quantity: 1 chance: 0
 - - Components item info (Item_Misc_BoneFragments) quantity: 1 chance: 0
 - ItemInfo (Item_Seeds_BeetrootSeeds) components: 0
 - ItemInfo (Item_Seeds_BerriesSeeds) components: 0
 - ItemInfo (Item_Seeds_CabbageSeeds) components: 0
 - ItemInfo (Item_Seeds_CarrotSeeds) components: 0
 - ItemInfo (Item_Seeds_FlaxSeeds) components: 0
 - ItemInfo (Item_Seeds_GarlicSeeds) components: 0
 - ItemInfo (Item_Seeds_OnionSeeds) components: 0
 - ItemInfo (Item_Seeds_ReedsSeeds) components: 0
 - ItemInfo (Item_Seeds_SpruceSeeds) components: 0
 - ItemInfo (Item_Stone_IronDeposit) components: 2
 - - Components item info (Item_Stone_Raw) quantity: 1 chance: 1
 - - Components item info (Item_Iron_Ore) quantity: 1 chance: 1
 - ItemInfo (Item_Stone_Polished) components: 0
 - ItemInfo (Item_Stone_Raw) components: 1
 - - Components item info (Item_Stone_SmallRaw) quantity: 1 chance: 1
 - ItemInfo (Item_Stone_SmallRaw) components: 0
 - ItemInfo (Item_Stone_StoneClump) components: 2
 - - Components item info (Item_Stone_Raw) quantity: 1 chance: 1
 - - Components item info (Item_Stone_SmallRaw) quantity: 1 chance: 1
 - ItemInfo (Item_Stone_StoneClumpSmall) components: 2
 - - Components item info (Item_Stone_Raw) quantity: 1 chance: 1
 - - Components item info (Item_Stone_SmallRaw) quantity: 1 chance: 1
 - ItemInfo (Item_Wood_Bark) components: 2
 - - Components item info (Item_Wood_BarkFibres) quantity: 1 chance: 1
 - - Components item info (Item_Wood_BarkFibres) quantity: 1 chance: 0,33
 - ItemInfo (Item_Wood_BarkFibres) components: 0
 - ItemInfo (Item_Wood_Beam) components: 1
 - - Components item info (Item_Wood_Firewood) quantity: 4 chance: 1
 - ItemInfo (Item_Wood_birch1) components: 4
 - - Components item info (Item_Wood_HardWoodLog) quantity: 1 chance: 1
 - - Components item info (Item_Wood_HardWoodLongStick) quantity: 3 chance: 1
 - - Components item info (Item_Wood_Sticks) quantity: 6 chance: 1
 - - Components item info (Item_Wood_Bark) quantity: 5 chance: 1
 - ItemInfo (Item_Wood_birch2) components: 4
 - - Components item info (Item_Wood_HardWoodLog) quantity: 2 chance: 1
 - - Components item info (Item_Wood_HardWoodLongStick) quantity: 3 chance: 1
 - - Components item info (Item_Wood_Sticks) quantity: 6 chance: 1
 - - Components item info (Item_Wood_Bark) quantity: 6 chance: 1
 - ItemInfo (Item_Wood_BirchSapling) components: 1
 - - Components item info (Item_Wood_TreeBirch1Sapling) quantity: 1 chance: 1
 - ItemInfo (Item_Wood_Coal) components: 0
 - ItemInfo (Item_Wood_Fir1) components: 5
 - - Components item info (Item_Wood_RawLog) quantity: 4 chance: 1
 - - Components item info (Item_Wood_RawLongStick) quantity: 4 chance: 1
 - - Components item info (Item_Wood_Sticks) quantity: 10 chance: 1
 - - Components item info (Item_Wood_Bark) quantity: 10 chance: 1
 - - Components item info (Item_Wood_Resin) quantity: 10 chance: 1
 - ItemInfo (Item_Wood_Fir2) components: 5
 - - Components item info (Item_Wood_RawLog) quantity: 4 chance: 1
 - - Components item info (Item_Wood_RawLongStick) quantity: 4 chance: 1
 - - Components item info (Item_Wood_Sticks) quantity: 10 chance: 1
 - - Components item info (Item_Wood_Bark) quantity: 10 chance: 1
 - - Components item info (Item_Wood_Resin) quantity: 10 chance: 1
 - ItemInfo (Item_Wood_Fir3) components: 4
 - - Components item info (Item_Wood_RawLongStick) quantity: 4 chance: 1
 - - Components item info (Item_Wood_Sticks) quantity: 10 chance: 1
 - - Components item info (Item_Wood_Bark) quantity: 10 chance: 1
 - - Components item info (Item_Wood_Resin) quantity: 10 chance: 1
 - ItemInfo (Item_Wood_Fir4) components: 5
 - - Components item info (Item_Wood_RawLog) quantity: 4 chance: 1
 - - Components item info (Item_Wood_RawLongStick) quantity: 4 chance: 1
 - - Components item info (Item_Wood_Sticks) quantity: 10 chance: 1
 - - Components item info (Item_Wood_Bark) quantity: 10 chance: 1
 - - Components item info (Item_Wood_Resin) quantity: 10 chance: 1
 - ItemInfo (Item_Wood_Fir5) components: 4
 - - Components item info (Item_Wood_RawLongStick) quantity: 3 chance: 1
 - - Components item info (Item_Wood_Sticks) quantity: 6 chance: 1
 - - Components item info (Item_Wood_Bark) quantity: 4 chance: 1
 - - Components item info (Item_Wood_Resin) quantity: 4 chance: 1
 - ItemInfo (Item_Wood_Firewood) components: 0
 - ItemInfo (Item_Wood_FirSapling) components: 1
 - - Components item info (Item_Wood_TreeFir2Sapling) quantity: 1 chance: 1
 - ItemInfo (Item_Wood_HardWoodLog) components: 3
 - - Components item info (Item_Wood_Firewood) quantity: 4 chance: 1
 - - Components item info (Item_Wood_Bark) quantity: 4 chance: 1
 - - Components item info (Item_Wood_Sticks) quantity: 5 chance: 1
 - ItemInfo (Item_Wood_HardWoodLongStick) components: 3
 - - Components item info (Item_Wood_Firewood) quantity: 3 chance: 1
 - - Components item info (Item_Wood_Bark) quantity: 3 chance: 1
 - - Components item info (Item_Wood_Sticks) quantity: 3 chance: 1
 - ItemInfo (Item_Wood_Oak) components: 4
 - - Components item info (Item_Wood_RawLog) quantity: 4 chance: 1
 - - Components item info (Item_Wood_RawLongStick) quantity: 4 chance: 1
 - - Components item info (Item_Wood_Sticks) quantity: 10 chance: 1
 - - Components item info (Item_Wood_Bark) quantity: 10 chance: 1
 - ItemInfo (Item_Wood_Plank) components: 1
 - - Components item info (Item_Wood_Firewood) quantity: 4 chance: 1
 - ItemInfo (Item_Wood_PlankLong) components: 1
 - - Components item info (Item_Wood_Firewood) quantity: 2 chance: 1
 - ItemInfo (Item_Wood_PlankSmall) components: 0
 - ItemInfo (Item_Wood_PlantFlax) components: 3
 - - Components item info (Item_Wood_BarkFibres) quantity: 5 chance: 1
 - - Components item info (Item_Wood_BarkFibres) quantity: 1 chance: 0,33
 - - Components item info (Item_Seeds_FlaxSeeds) quantity: 5 chance: 1
 - ItemInfo (Item_Wood_PlantReeds) components: 2
 - - Components item info (Item_Wood_Thatch) quantity: 1 chance: 1
 - - Components item info (Item_Seeds_ReedsSeeds) quantity: 0 chance: 0,5
 - ItemInfo (Item_Wood_Post) components: 1
 - - Components item info (Item_Wood_Firewood) quantity: 6 chance: 1
 - ItemInfo (Item_Wood_RawLog) components: 4
 - - Components item info (Item_Wood_Firewood) quantity: 4 chance: 1
 - - Components item info (Item_Wood_Bark) quantity: 2 chance: 1
 - - Components item info (Item_Wood_Sticks) quantity: 4 chance: 1
 - - Components item info (Item_Wood_Resin) quantity: 1 chance: 1
 - ItemInfo (Item_Wood_RawLongStick) components: 3
 - - Components item info (Item_Wood_Firewood) quantity: 2 chance: 1
 - - Components item info (Item_Wood_Bark) quantity: 2 chance: 1
 - - Components item info (Item_Wood_Sticks) quantity: 2 chance: 1
 - ItemInfo (Item_Wood_Resin) components: 0
 - ItemInfo (Item_Wood_Shaft) components: 0
 - ItemInfo (Item_Wood_SmallFirSapling) components: 1
 - - Components item info (Item_Wood_TreeFir3Sapling) quantity: 1 chance: 1
 - ItemInfo (Item_Wood_Sticks) components: 0
 - ItemInfo (Item_Wood_Thatch) components: 1
 - - Components item info (Item_Wood_BarkFibres) quantity: 1 chance: 1
 - ItemInfo (Item_Wood_TreeBirch1) components: 1
 - - Components item info (Item_Wood_birch1) quantity: 1 chance: 1
 - ItemInfo (Item_Wood_TreeBirch1Sapling) components: 1
 - - Components item info (Item_Wood_birch1) quantity: 1 chance: 1
 - ItemInfo (Item_Wood_TreeBirch2) components: 1
 - - Components item info (Item_Wood_birch2) quantity: 1 chance: 1
 - ItemInfo (Item_Wood_TreeFir1) components: 1
 - - Components item info (Item_Wood_Fir1) quantity: 1 chance: 1
 - ItemInfo (Item_Wood_TreeFir2) components: 1
 - - Components item info (Item_Wood_Fir2) quantity: 1 chance: 1
 - ItemInfo (Item_Wood_TreeFir2Sapling) components: 1
 - - Components item info (Item_Wood_Fir2) quantity: 1 chance: 1
 - ItemInfo (Item_Wood_TreeFir3) components: 1
 - - Components item info (Item_Wood_Fir3) quantity: 1 chance: 1
 - ItemInfo (Item_Wood_TreeFir3Sapling) components: 1
 - - Components item info (Item_Wood_Fir3) quantity: 1 chance: 1
 - ItemInfo (Item_Wood_TreeFir4) components: 1
 - - Components item info (Item_Wood_Fir4) quantity: 1 chance: 1
 - ItemInfo (Item_Wood_TreeFir5) components: 1
 - - Components item info (Item_Wood_Fir5) quantity: 1 chance: 1
 - ItemInfo (Item_Wood_TreeOak) components: 1
 - - Components item info (Item_Wood_Oak) quantity: 1 chance: 1
 - ItemInfo (Item_Wood_TreeWillow) components: 1
 - - Components item info (Item_Wood_Willow) quantity: 1 chance: 1
 - ItemInfo (Item_Wood_Willow) components: 4
 - - Components item info (Item_Wood_HardWoodLog) quantity: 5 chance: 1
 - - Components item info (Item_Wood_HardWoodLongStick) quantity: 7 chance: 1
 - - Components item info (Item_Wood_Sticks) quantity: 12 chance: 1
 - - Components item info (Item_Wood_Bark) quantity: 8 chance: 1
 - ItemInfo (Item_Axes_ChoppingAxe) components: 0
 - ItemInfo (Item_Axes_IronSmallAxe) components: 0
 - ItemInfo (Item_Axes_LargeIronAxe) components: 0
 - ItemInfo (Item_Axes_LargeStoneAxe) components: 0
 - ItemInfo (Item_Axes_StoneAxe) components: 0
 - ItemInfo (Item_DrawKnives_IronDrawKnife) components: 0
 - ItemInfo (Item_FishingRods_2HWoodFishingRod) components: 0
 - ItemInfo (Item_FishingRods_FlimsyFishingRod) components: 0
 - ItemInfo (Item_FishingRods_SturdyFishingRod) components: 0
 - ItemInfo (Item_Gadgets_DogBox) components: 0
 - ItemInfo (Item_Gadgets_EmptyDogBox) components: 0
 - ItemInfo (Item_Gadgets_SpoiledDogBox) components: 2
 - - Components item info (Item_Materials_BasicRope) quantity: 4 chance: 1
 - - Components item info (Item_Wood_Sticks) quantity: 4 chance: 1
 - ItemInfo (Item_Gadgets_TreePlantingHole) components: 0
 - ItemInfo (Item_Hammers_Hammer) components: 0
 - ItemInfo (Item_Hammers_IronBuildHammer) components: 0
 - ItemInfo (Item_Hammers_WoodHammer) components: 0
 - ItemInfo (Item_Hoes_IronHoe) components: 0
 - ItemInfo (Item_Hoes_WoodHoe) components: 0
 - ItemInfo (Item_Knives_IronSkinningKnife) components: 0
 - ItemInfo (Item_Knives_StoneKnife) components: 0
 - ItemInfo (Item_PaintBrushes_ThatchBrush) components: 0
 - ItemInfo (Item_Pickaxes_IronSmallPickaxe) components: 0
 - ItemInfo (Item_Pickaxes_LargeIronPickaxe) components: 0
 - ItemInfo (Item_Pickaxes_LargeStonePickaxe) components: 0
 - ItemInfo (Item_Pickaxes_Pickaxe) components: 0
 - ItemInfo (Item_Pickaxes_StonePickaxe) components: 0
 - ItemInfo (Item_Rakes_IronRake) components: 0
 - ItemInfo (Item_Rakes_WoodRake) components: 0
 - ItemInfo (Item_Shovels_IronShovel) components: 0
 - ItemInfo (Item_Shovels_WoodShovel) components: 0
 - ItemInfo (Item_Special Tools_SmolkrHorn) components: 0
 - ItemInfo (Item_SpecialTools_IronRoadmaker) components: 0
 - ItemInfo (Item_SpecialTools_Roadmaker) components: 0
 - ItemInfo (Item_Torches_SimpleTorch) components: 0
 - ItemInfo (Item_Bows_DraugarBow) components: 0
 - ItemInfo (Item_Bows_FlimsyBow) components: 0
 - ItemInfo (Item_Bows_Longbow) components: 0
 - ItemInfo (Item_Bows_SimpleBow) components: 0
 - ItemInfo (Item_OneHanded_1HBattleaxeT2) components: 0
 - ItemInfo (Item_OneHanded_1HDraugarBattleAxe) components: 0
 - ItemInfo (Item_OneHanded_1HDraugarBattleHammer) components: 0
 - ItemInfo (Item_OneHanded_1HDraugarSword) components: 0
 - ItemInfo (Item_OneHanded_1HFlimsyClub) components: 0
 - ItemInfo (Item_OneHanded_1HIronBattleAxe) components: 0
 - ItemInfo (Item_OneHanded_1HIronBattleHammer) components: 0
 - ItemInfo (Item_OneHanded_1HIronSword) components: 0
 - ItemInfo (Item_OneHanded_1HSimpleSpikedClub) components: 0
 - ItemInfo (Item_OneHanded_1HSwordT2) components: 0
 - ItemInfo (Item_OneHanded_Smallsword) components: 0
 - ItemInfo (Item_Shields_CrudeHeaterShield) components: 0
 - ItemInfo (Item_Shields_CrudeNormanShield) components: 0
 - ItemInfo (Item_Shields_CrudeRoundShield) components: 0
 - ItemInfo (Item_Shields_CrudeTowerShield) components: 0
 - ItemInfo (Item_Shields_DraugarMashroomShield) components: 0
 - ItemInfo (Item_Shields_ReinforcedHeaterShield) components: 0
